YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W19,0,0,2,0,,PL61,37958138,PL,Age80+,AZ,83851
2021-W19,4,0,0,0,,PL71,37958138,PL,Age80+,AZ,117646
2021-W19,324,0,972,0,,PL52,37958138,PL,Age80+,COM,47155
2021-W19,20,0,0,0,,PL82,37958138,PL,Age80+,JANSS,93154
2021-W19,292,0,1444,0,,PL62,37958138,PL,Age80+,COM,55242
2021-W19,21,0,0,0,,PL61,37958138,PL,Age80+,JANSS,83851
2021-W19,4,0,0,0,,PL63,37958138,PL,Age80+,AZ,91733
2021-W19,75,0,43,0,,PL61,37958138,PL,Age80+,MOD,83851
2021-W19,385,0,1882,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W19,495,0,2216,0,,PL63,37958138,PL,Age80+,COM,91733
2021-W19,6,0,0,0,,PL52,37958138,PL,Age80+,JANSS,47155
2021-W19,405,0,1664,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W19,14,0,15,0,,PL,37958138,PL,Age80+,AZ,1685759
2021-W19,542,0,3046,0,,PL41,37958138,PL,Age80+,COM,129941
2021-W19,736,0,3140,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W19,20,0,0,0,,PL41,37958138,PL,Age80+,JANSS,129941
2021-W19,0,0,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W19,31,0,37,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W19,2,0,0,0,,PL52,37958138,PL,Age80+,AZ,47155
2021-W19,18,0,18,0,,PL82,37958138,PL,Age80+,MOD,93154
2021-W19,413,0,1529,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W19,73,0,71,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W19,67,0,0,0,,PL51,37958138,PL,Age80+,JANSS,129247
2021-W19,0,0,0,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W19,66,0,87,0,,PL41,37958138,PL,Age80+,MOD,129941
2021-W19,694,0,1325,0,,PL,37958138,PL,Age80+,MOD,1685759
2021-W19,8,0,0,0,,PL62,37958138,PL,Age80+,JANSS,55242
2021-W19,50,0,0,0,,PL63,37958138,PL,Age80+,JANSS,91733
2021-W19,3,0,0,0,,PL81,37958138,PL,AgeUNK,MOD,
2021-W19,1,0,1,0,,PL71,37958138,PL,AgeUNK,AZ,
2021-W19,2,0,0,0,,PL41,37958138,PL,AgeUNK,JANSS,
2021-W19,65,0,5,0,,PL71,37958138,PL,AgeUNK,COM,
2021-W19,0,0,0,0,,PL43,37958138,PL,AgeUNK,AZ,
2021-W19,67,0,15,0,,PL21,37958138,PL,AgeUNK,COM,
2021-W19,87,0,12,0,,PL51,37958138,PL,AgeUNK,COM,
2021-W19,4,0,0,0,,PL81,37958138,PL,AgeUNK,JANSS,
2021-W19,10,0,0,0,,PL61,37958138,PL,AgeUNK,JANSS,
2021-W19,4,0,2,0,,PL43,37958138,PL,AgeUNK,MOD,
2021-W19,0,0,0,0,,PL62,37958138,PL,AgeUNK,MOD,
2021-W19,2,0,0,0,,PL52,37958138,PL,AgeUNK,MOD,
2021-W19,3,0,4,0,,PL21,37958138,PL,AgeUNK,AZ,
2021-W19,8,0,1,0,,PL62,37958138,PL,AgeUNK,AZ,
2021-W19,1,0,0,0,,PL72,37958138,PL,AgeUNK,AZ,
2021-W19,12,0,0,0,,PL21,37958138,PL,AgeUNK,JANSS,
2021-W19,22,0,5,0,,PL43,37958138,PL,AgeUNK,COM,
2021-W19,12,0,1,0,,PL42,37958138,PL,AgeUNK,AZ,
2021-W19,45,0,4,0,,PL42,37958138,PL,AgeUNK,COM,
2021-W19,74,0,122,0,,PL,37958138,PL,AgeUNK,AZ,
2021-W19,2,0,86,0,,PL84,37958138,PL,AgeUNK,AZ,
2021-W19,12,0,1,0,,PL42,37958138,PL,AgeUNK,MOD,
2021-W19,8,0,2,0,,PL71,37958138,PL,AgeUNK,MOD,
2021-W19,45,0,0,0,,PL51,37958138,PL,AgeUNK,JANSS,
2021-W19,1247,0,218,0,,PL,37958138,PL,AgeUNK,COM,
2021-W19,157,0,0,0,,PL,37958138,PL,AgeUNK,JANSS,
2021-W19,46,0,5,0,,PL81,37958138,PL,AgeUNK,COM,
2021-W19,1,0,0,0,,PL22,37958138,PL,AgeUNK,AZ,
2021-W19,53,0,0,0,,PL51,37958138,PL,AgeUNK,MOD,
2021-W19,2,0,0,0,,PL52,37958138,PL,AgeUNK,JANSS,
2021-W19,1,0,0,0,,PL63,37958138,PL,AgeUNK,JANSS,
2021-W19,21,0,4,0,,PL51,37958138,PL,AgeUNK,AZ,
2021-W19,69,0,2,0,,PL84,37958138,PL,AgeUNK,MOD,
2021-W19,7,0,0,0,,PL42,37958138,PL,AgeUNK,JANSS,
2021-W19,11,0,0,0,,PL21,37958138,PL,AgeUNK,MOD,
2021-W19,2,0,0,0,,PL72,37958138,PL,AgeUNK,MOD,
2021-W19,60,0,5,0,,PL82,37958138,PL,AgeUNK,COM,
2021-W19,50,0,0,0,,PL92X,37958138,PL,AgeUNK,JANSS,
2021-W19,61,0,9,0,,PL22,37958138,PL,AgeUNK,COM,
2021-W19,0,0,0,0,,PL43,37958138,PL,AgeUNK,JANSS,
2021-W19,34,0,1,0,,PL41,37958138,PL,AgeUNK,MOD,
2021-W19,442,0,12,0,,PL,37958138,PL,AgeUNK,MOD,
2021-W19,181,0,27,0,,PL63,37958138,PL,AgeUNK,COM,
2021-W19,4,0,1,0,,PL82,37958138,PL,AgeUNK,MOD,
2021-W19,29,0,5,0,,PL62,37958138,PL,AgeUNK,COM,
2021-W19,3,0,0,0,,PL61,37958138,PL,AgeUNK,MOD,
2021-W19,222,0,1,0,,PL92X,37958138,PL,AgeUNK,MOD,
2021-W19,49,0,3,0,,PL52,37958138,PL,AgeUNK,COM,
2021-W19,10,0,1,0,,PL63,37958138,PL,AgeUNK,MOD,
2021-W19,5,0,1,0,,PL22,37958138,PL,AgeUNK,MOD,
2021-W19,3,0,0,0,,PL22,37958138,PL,AgeUNK,JANSS,
2021-W19,13,0,20,0,,PL92X,37958138,PL,AgeUNK,AZ,
2021-W19,4,0,0,0,,PL72,37958138,PL,AgeUNK,JANSS,
2021-W19,404,0,99,0,,PL92X,37958138,PL,AgeUNK,COM,
2021-W19,11,0,0,0,,PL82,37958138,PL,AgeUNK,JANSS,
2021-W19,6,0,0,0,,PL82,37958138,PL,AgeUNK,AZ,
2021-W19,1,0,0,0,,PL61,37958138,PL,AgeUNK,AZ,
2021-W19,0,0,0,0,,PL52,37958138,PL,AgeUNK,AZ,
2021-W19,1,0,1,0,,PL63,37958138,PL,AgeUNK,AZ,
2021-W19,3,0,3,0,,PL41,37958138,PL,AgeUNK,AZ,
2021-W19,20,0,1,0,,PL84,37958138,PL,AgeUNK,COM,
2021-W19,68,0,12,0,,PL41,37958138,PL,AgeUNK,COM,
2021-W19,14,0,2,0,,PL72,37958138,PL,AgeUNK,COM,
2021-W19,1,0,0,0,,PL62,37958138,PL,AgeUNK,JANSS,
2021-W19,0,0,0,0,,PL84,37958138,PL,AgeUNK,JANSS,
2021-W19,5,0,0,0,,PL71,37958138,PL,AgeUNK,JANSS,
2021-W19,29,0,9,0,,PL61,37958138,PL,AgeUNK,COM,
2021-W19,1,0,1,0,,PL81,37958138,PL,AgeUNK,AZ,
2021-W19,3756,0,9039,0,,PL,37958138,PL,HCW,COM,
2021-W19,552,0,1454,0,,PL92X,37958138,PL,HCW,COM,
2021-W19,16,0,39,0,,PL72,37958138,PL,HCW,AZ,
2021-W19,44,0,124,0,,PL92X,37958138,PL,HCW,AZ,
2021-W19,10,0,0,0,,PL84,37958138,PL,HCW,JANSS,
2021-W19,6,0,72,0,,PL82,37958138,PL,HCW,AZ,
2021-W19,17,0,0,0,,PL82,37958138,PL,HCW,JANSS,
2021-W19,440,0,416,0,,PL,37958138,PL,HCW,MOD,
2021-W19,24,0,118,0,,PL51,37958138,PL,HCW,AZ,
2021-W19,322,0,1506,0,,PL,37958138,PL,HCW,AZ,
2021-W19,13,0,0,0,,PL63,37958138,PL,HCW,JANSS,
2021-W19,14,0,12,0,,PL43,37958138,PL,HCW,MOD,
2021-W19,119,0,172,0,,PL52,37958138,PL,HCW,COM,
2021-W19,265,0,517,0,,PL81,37958138,PL,HCW,COM,
2021-W19,4,0,33,0,,PL52,37958138,PL,HCW,AZ,
2021-W19,41,0,75,0,,PL92X,37958138,PL,HCW,MOD,
2021-W19,2,0,85,0,,PL84,37958138,PL,HCW,AZ,
2021-W19,15,0,16,0,,PL63,37958138,PL,HCW,MOD,
2021-W19,37,0,37,0,,PL41,37958138,PL,HCW,MOD,
2021-W19,41,0,192,0,,PL22,37958138,PL,HCW,AZ,
2021-W19,17,0,49,0,,PL51,37958138,PL,HCW,MOD,
2021-W19,153,0,322,0,,PL72,37958138,PL,HCW,COM,
2021-W19,542,0,1446,0,,PL22,37958138,PL,HCW,COM,
2021-W19,58,0,76,0,,PL22,37958138,PL,HCW,MOD,
2021-W19,29,0,11,0,,PL81,37958138,PL,HCW,MOD,
2021-W19,141,0,424,0,,PL61,37958138,PL,HCW,COM,
2021-W19,371,0,0,0,,PL,37958138,PL,HCW,JANSS,
2021-W19,20,0,0,0,,PL61,37958138,PL,HCW,JANSS,
2021-W19,33,0,78,0,,PL21,37958138,PL,HCW,AZ,
2021-W19,16,0,7,0,,PL52,37958138,PL,HCW,MOD,
2021-W19,283,0,594,0,,PL51,37958138,PL,HCW,COM,
2021-W19,9,0,0,0,,PL62,37958138,PL,HCW,JANSS,
2021-W19,27,0,78,0,,PL61,37958138,PL,HCW,AZ,
2021-W19,15,0,152,0,,PL42,37958138,PL,HCW,AZ,
2021-W19,120,0,342,0,,PL84,37958138,PL,HCW,COM,
2021-W19,31,0,63,0,,PL71,37958138,PL,HCW,AZ,
2021-W19,191,0,394,0,,PL42,37958138,PL,HCW,COM,
2021-W19,231,0,565,0,,PL41,37958138,PL,HCW,COM,
2021-W19,6,0,10,0,,PL62,37958138,PL,HCW,MOD,
2021-W19,23,0,0,0,,PL72,37958138,PL,HCW,JANSS,
2021-W19,40,0,105,0,,PL41,37958138,PL,HCW,AZ,
2021-W19,54,0,0,0,,PL22,37958138,PL,HCW,JANSS,
2021-W19,6,0,0,0,,PL52,37958138,PL,HCW,JANSS,
2021-W19,206,0,411,0,,PL63,37958138,PL,HCW,COM,
2021-W19,16,0,231,0,,PL62,37958138,PL,HCW,AZ,
2021-W19,28,0,0,0,,PL81,37958138,PL,HCW,JANSS,
2021-W19,19,0,0,0,,PL42,37958138,PL,HCW,JANSS,
2021-W19,36,0,0,0,,PL51,37958138,PL,HCW,JANSS,
2021-W19,3,0,13,0,,PL43,37958138,PL,HCW,AZ,
2021-W19,14,0,0,0,,PL41,37958138,PL,HCW,JANSS,
2021-W19,28,0,20,0,,PL71,37958138,PL,HCW,MOD,
2021-W19,10,0,76,0,,PL81,37958138,PL,HCW,AZ,
2021-W19,11,0,0,0,,PL43,37958138,PL,HCW,JANSS,
2021-W19,59,0,21,0,,PL84,37958138,PL,HCW,MOD,
2021-W19,10,0,47,0,,PL63,37958138,PL,HCW,AZ,
2021-W19,264,0,606,0,,PL71,37958138,PL,HCW,COM,
2021-W19,94,0,207,0,,PL62,37958138,PL,HCW,COM,
2021-W19,27,0,0,0,,PL71,37958138,PL,HCW,JANSS,
2021-W19,37,0,11,0,,PL61,37958138,PL,HCW,MOD,
2021-W19,11,0,4,0,,PL42,37958138,PL,HCW,MOD,
2021-W19,235,0,609,0,,PL82,37958138,PL,HCW,COM,
2021-W19,55,0,0,0,,PL92X,37958138,PL,HCW,JANSS,
2021-W19,20,0,6,0,,PL72,37958138,PL,HCW,MOD,
2021-W19,32,0,37,0,,PL21,37958138,PL,HCW,MOD,
2021-W19,71,0,185,0,,PL43,37958138,PL,HCW,COM,
2021-W19,29,0,0,0,,PL21,37958138,PL,HCW,JANSS,
2021-W19,289,0,791,0,,PL21,37958138,PL,HCW,COM,
2021-W19,20,0,24,0,,PL82,37958138,PL,HCW,MOD,
2021-W20,257,0,1985,0,,PL82,37958138,PL,ALL,AZ,1701879
2021-W20,524,0,0,0,,PL41,37958138,PL,ALL,JANSS,2803093
2021-W20,172,0,0,0,,PL52,37958138,PL,ALL,JANSS,786355
2021-W20,878,0,1603,0,,PL72,37958138,PL,ALL,AZ,1016552
2021-W20,9717,0,5335,0,,PL92X,37958138,PL,ALL,AZ,
2021-W20,679,0,0,0,,PL42,37958138,PL,ALL,JANSS,1381726
2021-W20,162,0,0,0,,PL43,37958138,PL,ALL,JANSS,819729
2021-W20,1020,0,1242,0,,PL82,37958138,PL,ALL,MOD,1701879
2021-W20,10757,0,6251,0,,PL41,37958138,PL,ALL,COM,2803093
2021-W20,4829,0,3364,0,,PL41,37958138,PL,ALL,AZ,2803093
2021-W20,2626,0,525,0,,PL42,37958138,PL,ALL,MOD,1381726
2021-W20,1036,0,3146,0,,PL81,37958138,PL,ALL,AZ,1719530
2021-W20,2271,0,2999,0,,PL63,37958138,PL,ALL,AZ,1856577
2021-W20,941,0,0,0,,PL63,37958138,PL,ALL,JANSS,1856577
2021-W20,6932,0,5938,0,,PL42,37958138,PL,ALL,COM,1381726
2021-W20,3058,0,2073,0,,PL61,37958138,PL,ALL,AZ,1679966
2021-W20,9109,0,4729,0,,PL82,37958138,PL,ALL,COM,1701879
2021-W20,609,0,0,0,,PL81,37958138,PL,ALL,JANSS,1719530
2021-W20,226,0,1989,0,,PL84,37958138,PL,ALL,AZ,945809
2021-W20,3998,0,2191,0,,PL72,37958138,PL,ALL,COM,1016552
2021-W20,1031,0,0,0,,PL21,37958138,PL,ALL,JANSS,2725922
2021-W20,6316,0,2876,0,,PL21,37958138,PL,ALL,MOD,2725922
2021-W20,4733,0,4282,0,,PL21,37958138,PL,ALL,AZ,2725922
2021-W20,651,0,1087,0,,PL43,37958138,PL,ALL,AZ,819729
2021-W20,3343,0,2400,0,,PL43,37958138,PL,ALL,COM,819729
2021-W20,5549,0,6340,0,,PL22,37958138,PL,ALL,AZ,3705960
2021-W20,2794,0,811,0,,PL62,37958138,PL,ALL,MOD,1141615
2021-W20,159925,0,94506,0,1208610,PL,37958138,PL,ALL,COM,31044901
2021-W20,23322,0,16486,0,,PL92X,37958138,PL,ALL,COM,
2021-W20,2297,0,191,0,,PL84,37958138,PL,ALL,MOD,945809
2021-W20,2936,0,1679,0,,PL84,37958138,PL,ALL,COM,945809
2021-W20,402,0,0,0,,PL61,37958138,PL,ALL,JANSS,1679966
2021-W20,5857,0,1123,0,,PL61,37958138,PL,ALL,MOD,1679966
2021-W20,12229,0,4447,0,,PL22,37958138,PL,ALL,MOD,3705960
2021-W20,18331,0,6079,0,,PL63,37958138,PL,ALL,COM,1856577
2021-W20,17381,0,12267,0,,PL22,37958138,PL,ALL,COM,3705960
2021-W20,4056,0,3689,0,,PL51,37958138,PL,ALL,MOD,2371693
2021-W20,10781,0,6963,0,,PL71,37958138,PL,ALL,COM,2026852
2021-W20,5605,0,1858,0,,PL52,37958138,PL,ALL,COM,786355
2021-W20,387,0,0,0,,PL82,37958138,PL,ALL,JANSS,1701879
2021-W20,2399,0,2063,0,,PL92X,37958138,PL,ALL,MOD,
2021-W20,269,0,1311,0,,PL52,37958138,PL,ALL,AZ,786355
2021-W20,659,0,0,0,,PL71,37958138,PL,ALL,JANSS,2026852
2021-W20,16848,0,5998,0,,PL51,37958138,PL,ALL,COM,2371693
2021-W20,4939,0,929,0,,PL71,37958138,PL,ALL,MOD,2026852
2021-W20,1952,0,1990,0,,PL71,37958138,PL,ALL,AZ,2026852
2021-W20,43290,0,46858,0,0,PL,37958138,PL,ALL,AZ,31044901
2021-W20,2112,0,3168,0,,PL42,37958138,PL,ALL,AZ,1381726
2021-W20,817,0,0,0,,PL51,37958138,PL,ALL,JANSS,2371693
2021-W20,1688,0,0,0,,PL92X,37958138,PL,ALL,JANSS,
2021-W20,1265,0,82,0,,PL52,37958138,PL,ALL,MOD,786355
2021-W20,2150,0,1987,0,,PL62,37958138,PL,ALL,AZ,1141615
2021-W20,469,0,0,0,,PL72,37958138,PL,ALL,JANSS,1016552
2021-W20,7706,0,4637,0,,PL61,37958138,PL,ALL,COM,1679966
2021-W20,3428,0,711,0,,PL72,37958138,PL,ALL,MOD,1016552
2021-W20,11382,0,7860,0,,PL21,37958138,PL,ALL,COM,2725922
2021-W20,295,0,0,0,,PL84,37958138,PL,ALL,JANSS,945809
2021-W20,2111,0,372,0,,PL81,37958138,PL,ALL,MOD,1719530
2021-W20,11030,0,0,0,0,PL,37958138,PL,ALL,JANSS,31044901
2021-W20,3587,0,3333,0,,PL62,37958138,PL,ALL,COM,1141615
2021-W20,3930,0,962,0,,PL63,37958138,PL,ALL,MOD,1856577
2021-W20,64795,0,23640,0,0,PL,37958138,PL,ALL,MOD,31044901
2021-W20,7907,0,5837,0,,PL81,37958138,PL,ALL,COM,1719530
2021-W20,1636,0,0,0,,PL22,37958138,PL,ALL,JANSS,3705960
2021-W20,559,0,0,0,,PL62,37958138,PL,ALL,JANSS,1141615
2021-W20,2483,0,466,0,,PL43,37958138,PL,ALL,MOD,819729
2021-W20,7045,0,3151,0,,PL41,37958138,PL,ALL,MOD,2803093
2021-W20,3602,0,4199,0,,PL51,37958138,PL,ALL,AZ,2371693
2021-W20,507,0,48,0,,PL63,37958138,PL,Age18_24,MOD,171036
2021-W20,301,0,139,0,,PL42,37958138,PL,Age18_24,AZ,120140
2021-W20,259,0,16,0,,PL62,37958138,PL,Age18_24,COM,109948
2021-W20,55,0,0,0,,PL41,37958138,PL,Age18_24,JANSS,257651
2021-W20,70,0,0,0,,PL81,37958138,PL,Age18_24,JANSS,163186
2021-W20,22,0,0,0,,PL43,37958138,PL,Age18_24,JANSS,73609
2021-W20,18497,0,490,0,,PL,37958138,PL,Age18_24,COM,2754264
2021-W20,1992,0,95,0,,PL92X,37958138,PL,Age18_24,COM,
2021-W20,832,0,25,0,,PL41,37958138,PL,Age18_24,MOD,257651
2021-W20,134,0,0,0,,PL63,37958138,PL,Age18_24,JANSS,171036
2021-W20,1291,0,45,0,,PL21,37958138,PL,Age18_24,COM,257295
2021-W20,242,0,12,0,,PL72,37958138,PL,Age18_24,COM,91866
2021-W20,635,0,87,0,,PL22,37958138,PL,Age18_24,AZ,299728
2021-W20,1272,0,0,0,,PL,37958138,PL,Age18_24,JANSS,2754264
2021-W20,169,0,0,0,,PL92X,37958138,PL,Age18_24,JANSS,
2021-W20,49,0,13,0,,PL82,37958138,PL,Age18_24,AZ,170066
2021-W20,232,0,24,0,,PL82,37958138,PL,Age18_24,MOD,170066
2021-W20,64,0,0,0,,PL42,37958138,PL,Age18_24,JANSS,120140
2021-W20,81,0,0,0,,PL51,37958138,PL,Age18_24,JANSS,189725
2021-W20,651,0,11,0,,PL51,37958138,PL,Age18_24,MOD,189725
2021-W20,224,0,35,0,,PL81,37958138,PL,Age18_24,AZ,163186
2021-W20,321,0,22,0,,PL92X,37958138,PL,Age18_24,MOD,
2021-W20,328,0,139,0,,PL63,37958138,PL,Age18_24,AZ,171036
2021-W20,461,0,3,0,,PL42,37958138,PL,Age18_24,MOD,120140
2021-W20,1103,0,25,0,,PL71,37958138,PL,Age18_24,COM,169826
2021-W20,1664,0,58,0,,PL22,37958138,PL,Age18_24,COM,299728
2021-W20,294,0,13,0,,PL84,37958138,PL,Age18_24,COM,88801
2021-W20,428,0,10,0,,PL61,37958138,PL,Age18_24,COM,155296
2021-W20,82,0,0,0,,PL71,37958138,PL,Age18_24,JANSS,169826
2021-W20,974,0,4,0,,PL71,37958138,PL,Age18_24,MOD,169826
2021-W20,2083,0,20,0,,PL51,37958138,PL,Age18_24,COM,189725
2021-W20,34,0,0,0,,PL61,37958138,PL,Age18_24,JANSS,155296
2021-W20,463,0,2,0,,PL84,37958138,PL,Age18_24,MOD,88801
2021-W20,1055,0,65,0,,PL21,37958138,PL,Age18_24,AZ,257295
2021-W20,3546,0,34,0,,PL63,37958138,PL,Age18_24,COM,171036
2021-W20,6178,0,855,0,,PL,37958138,PL,Age18_24,AZ,2754264
2021-W20,518,0,1,0,,PL62,37958138,PL,Age18_24,MOD,109948
2021-W20,427,0,1,0,,PL43,37958138,PL,Age18_24,MOD,73609
2021-W20,272,0,36,0,,PL62,37958138,PL,Age18_24,AZ,109948
2021-W20,534,0,2,0,,PL72,37958138,PL,Age18_24,MOD,91866
2021-W20,599,0,65,0,,PL41,37958138,PL,Age18_24,AZ,257651
2021-W20,1337,0,77,0,,PL92X,37958138,PL,Age18_24,AZ,
2021-W20,326,0,5,0,,PL43,37958138,PL,Age18_24,COM,73609
2021-W20,174,0,0,0,,PL22,37958138,PL,Age18_24,JANSS,299728
2021-W20,88,0,0,0,,PL62,37958138,PL,Age18_24,JANSS,109948
2021-W20,595,0,87,0,,PL51,37958138,PL,Age18_24,AZ,189725
2021-W20,121,0,0,0,,PL21,37958138,PL,Age18_24,JANSS,257295
2021-W20,329,0,4,0,,PL52,37958138,PL,Age18_24,MOD,67721
2021-W20,20,0,13,0,,PL84,37958138,PL,Age18_24,AZ,88801
2021-W20,11395,0,178,0,,PL,37958138,PL,Age18_24,MOD,2754264
2021-W20,33,0,9,0,,PL52,37958138,PL,Age18_24,AZ,67721
2021-W20,993,0,58,0,,PL81,37958138,PL,Age18_24,COM,163186
2021-W20,976,0,9,0,,PL52,37958138,PL,Age18_24,COM,67721
2021-W20,284,0,29,0,,PL61,37958138,PL,Age18_24,AZ,155296
2021-W20,66,0,0,0,,PL82,37958138,PL,Age18_24,JANSS,170066
2021-W20,585,0,3,0,,PL81,37958138,PL,Age18_24,MOD,163186
2021-W20,1236,0,8,0,,PL21,37958138,PL,Age18_24,MOD,257295
2021-W20,1000,0,3,0,,PL61,37958138,PL,Age18_24,MOD,155296
2021-W20,73,0,5,0,,PL43,37958138,PL,Age18_24,AZ,73609
2021-W20,52,0,0,0,,PL84,37958138,PL,Age18_24,JANSS,88801
2021-W20,993,0,13,0,,PL42,37958138,PL,Age18_24,COM,120140
2021-W20,1603,0,44,0,,PL82,37958138,PL,Age18_24,COM,170066
2021-W20,49,0,0,0,,PL72,37958138,PL,Age18_24,JANSS,91866
2021-W20,113,0,21,0,,PL72,37958138,PL,Age18_24,AZ,91866
2021-W20,11,0,0,0,,PL52,37958138,PL,Age18_24,JANSS,67721
2021-W20,704,0,33,0,,PL41,37958138,PL,Age18_24,COM,257651
2021-W20,260,0,35,0,,PL71,37958138,PL,Age18_24,AZ,169826
2021-W20,2325,0,17,0,,PL22,37958138,PL,Age18_24,MOD,299728
2021-W20,7344,0,0,0,,PL,37958138,PL,Age25_49,JANSS,14035724
2021-W20,2929,0,34,0,,PL71,37958138,PL,Age25_49,MOD,877201
2021-W20,1178,0,1573,0,,PL63,37958138,PL,Age25_49,AZ,863608
2021-W20,4973,0,554,0,,PL41,37958138,PL,Age25_49,MOD,1311099
2021-W20,87586,0,7246,0,,PL,37958138,PL,Age25_49,COM,14035724
2021-W20,111,0,336,0,,PL84,37958138,PL,Age25_49,AZ,416409
2021-W20,9724,0,394,0,,PL51,37958138,PL,Age25_49,COM,1075447
2021-W20,3653,0,280,0,,PL42,37958138,PL,Age25_49,COM,613499
2021-W20,236,0,0,0,,PL82,37958138,PL,Age25_49,JANSS,774259
2021-W20,5236,0,500,0,,PL71,37958138,PL,Age25_49,COM,877201
2021-W20,346,0,0,0,,PL41,37958138,PL,Age25_49,JANSS,1311099
2021-W20,442,0,0,0,,PL71,37958138,PL,Age25_49,JANSS,877201
2021-W20,1220,0,0,0,,PL92X,37958138,PL,Age25_49,JANSS,
2021-W20,1121,0,830,0,,PL62,37958138,PL,Age25_49,AZ,513216
2021-W20,4365,0,310,0,,PL21,37958138,PL,Age25_49,MOD,1266726
2021-W20,2871,0,1949,0,,PL21,37958138,PL,Age25_49,AZ,1266726
2021-W20,3619,0,65,0,,PL61,37958138,PL,Age25_49,MOD,754125
2021-W20,2795,0,92,0,,PL52,37958138,PL,Age25_49,COM,340831
2021-W20,562,0,0,0,,PL51,37958138,PL,Age25_49,JANSS,1075447
2021-W20,24109,0,20173,0,,PL,37958138,PL,Age25_49,AZ,14035724
2021-W20,1469,0,16,0,,PL42,37958138,PL,Age25_49,MOD,613499
2021-W20,331,0,295,0,,PL43,37958138,PL,Age25_49,AZ,372241
2021-W20,1925,0,24,0,,PL72,37958138,PL,Age25_49,MOD,437181
2021-W20,1070,0,757,0,,PL42,37958138,PL,Age25_49,AZ,613499
2021-W20,971,0,877,0,,PL71,37958138,PL,Age25_49,AZ,877201
2021-W20,1683,0,39,0,,PL62,37958138,PL,Age25_49,MOD,513216
2021-W20,1028,0,0,0,,PL22,37958138,PL,Age25_49,JANSS,1628150
2021-W20,259,0,0,0,,PL72,37958138,PL,Age25_49,JANSS,437181
2021-W20,1732,0,574,0,,PL92X,37958138,PL,Age25_49,MOD,
2021-W20,3592,0,598,0,,PL81,37958138,PL,Age25_49,COM,758087
2021-W20,689,0,15,0,,PL52,37958138,PL,Age25_49,MOD,340831
2021-W20,7529,0,449,0,,PL22,37958138,PL,Age25_49,MOD,1628150
2021-W20,524,0,320,0,,PL82,37958138,PL,Age25_49,MOD,774259
2021-W20,127,0,677,0,,PL82,37958138,PL,Age25_49,AZ,774259
2021-W20,111,0,558,0,,PL52,37958138,PL,Age25_49,AZ,340831
2021-W20,1256,0,72,0,,PL84,37958138,PL,Age25_49,MOD,416409
2021-W20,1921,0,106,0,,PL43,37958138,PL,Age25_49,COM,372241
2021-W20,364,0,0,0,,PL81,37958138,PL,Age25_49,JANSS,758087
2021-W20,1098,0,36,0,,PL81,37958138,PL,Age25_49,MOD,758087
2021-W20,1811,0,113,0,,PL72,37958138,PL,Age25_49,COM,437181
2021-W20,3005,0,208,0,,PL61,37958138,PL,Age25_49,COM,754125
2021-W20,40741,0,3041,0,,PL,37958138,PL,Age25_49,MOD,14035724
2021-W20,624,0,0,0,,PL63,37958138,PL,Age25_49,JANSS,863608
2021-W20,6140,0,365,0,,PL41,37958138,PL,Age25_49,COM,1311099
2021-W20,2523,0,1622,0,,PL41,37958138,PL,Age25_49,AZ,1311099
2021-W20,472,0,0,0,,PL42,37958138,PL,Age25_49,JANSS,613499
2021-W20,6441,0,2655,0,,PL92X,37958138,PL,Age25_49,AZ,
2021-W20,760,0,0,0,,PL21,37958138,PL,Age25_49,JANSS,1266726
2021-W20,1546,0,928,0,,PL61,37958138,PL,Age25_49,AZ,754125
2021-W20,129,0,0,0,,PL52,37958138,PL,Age25_49,JANSS,340831
2021-W20,1439,0,26,0,,PL43,37958138,PL,Age25_49,MOD,372241
2021-W20,9646,0,753,0,,PL22,37958138,PL,Age25_49,COM,1628150
2021-W20,2906,0,302,0,,PL51,37958138,PL,Age25_49,MOD,1075447
2021-W20,356,0,0,0,,PL62,37958138,PL,Age25_49,JANSS,513216
2021-W20,4454,0,780,0,,PL82,37958138,PL,Age25_49,COM,774259
2021-W20,6257,0,670,0,,PL21,37958138,PL,Age25_49,COM,1266726
2021-W20,1857,0,2196,0,,PL51,37958138,PL,Age25_49,AZ,1075447
2021-W20,11430,0,492,0,,PL63,37958138,PL,Age25_49,COM,863608
2021-W20,116,0,0,0,,PL43,37958138,PL,Age25_49,JANSS,372241
2021-W20,2605,0,205,0,,PL63,37958138,PL,Age25_49,MOD,863608
2021-W20,398,0,668,0,,PL72,37958138,PL,Age25_49,AZ,437181
2021-W20,235,0,0,0,,PL61,37958138,PL,Age25_49,JANSS,754125
2021-W20,195,0,0,0,,PL84,37958138,PL,Age25_49,JANSS,416409
